"id","MOSTYPE","MAANTHUI","MGEMOMV","MGEMLEEF","MOSHOOFD","MGODRK","MGODPR","MGODOV","MGODGE","MRELGE","MRELSA","MRELOV","MFALLEEN","MFGEKIND","MFWEKIND","MOPLHOOG","MOPLMIDD","MOPLLAAG","MBERHOOG","MBERZELF","MBERBOER","MBERMIDD","MBERARBG","MBERARBO","MSKA","MSKB1","MSKB2","MSKC","MSKD","MHHUUR","MHKOOP","MAUT1","MAUT2","MAUT0","MZFONDS","MZPART","MINKM30","MINK3045","MINK4575","MINK7512","MINK123M","MINKGEM","MKOOPKLA","PWAPART","PWABEDR","PWALAND","PPERSAUT","PBESAUT","PMOTSCO","PVRAAUT","PAANHANG","PTRACTOR","PWERKT","PBROM","PLEVEN","PPERSONG","PGEZONG","PWAOREG","PBRAND","PZEILPL","PPLEZIER","PFIETS","PINBOED","PBYSTAND","AWAPART","AWABEDR","AWALAND","APERSAUT","ABESAUT","AMOTSCO","AVRAAUT","AAANHANG","ATRACTOR","AWERKT","ABROM","ALEVEN","APERSONG","AGEZONG","AWAOREG","ABRAND","AZEILPL","APLEZIER","AFIETS","AINBOED","ABYSTAND","CARAVAN"
"72","10","1","4","3","3","1","4","1","4","7","1","2","0","3","6","4","3","3","0","0","0","9","0","0","3","0","6","0","0","0","9","6","2","1","5","4","0","3","2","2","2","8","7","2","0","0","6","0","4","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"73","11","1","3","3","3","2","4","1","3","6","1","2","2","3","4","3","4","3","3","1","0","4","1","2","3","2","3","2","1","3","6","6","2","2","6","3","2","3","4","2","1","5","6","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"74","38","1","3","3","9","0","7","0","2","9","0","0","1","3","6","0","1","8","0","0","0","1","2","6","0","0","1","6","3","9","0","7","0","2","5","4","3","6","1","0","0","2","4","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"75","23","1","1","1","5","1","4","2","3","4","1","4","5","4","1","1","4","4","2","1","0","3","4","0","1","1","0","7","0","8","1","6","0","3","7","2","4","0","5","0","0","4","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"76","24","1","2","1","5","0","7","0","2","6","0","3","0","9","0","0","5","5","0","0","0","0","5","5","0","0","0","9","0","9","0","3","2","5","6","3","7","2","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"77","26","1","1","6","6","0","5","0","4","2","0","7","7","2","0","0","0","9","2","1","3","2","1","3","0","0","4","3","2","8","1","2","0","7","6","3","9","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"78","9","1","3","3","3","1","4","1","5","7","1","1","0","5","4","0","8","1","1","1","0","4","2","3","0","0","5","4","1","0","9","6","2","2","8","1","0","8","0","1","0","3","4","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"79","39","1","3","3","9","1","4","2","3","7","1","2","2","4","4","2","4","4","2","1","1","3","2","3","2","2","3","4","1","8","1","6","0","3","6","3","3","4","3","0","0","3","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"80","41","1","3","3","10","0","4","1","4","7","0","2","2","3","5","0","2","7","0","0","3","0","3","3","2","0","2","3","4","3","6","5","2","3","7","2","5","4","0","0","0","2","4","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"81","1","2","3","3","1","2","4","0","4","8","0","1","0","0","9","6","3","0","4","0","0","3","0","3","6","3","0","0","0","0","9","3","4","3","5","4","0","0","0","5","4","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"82","39","1","3","2","9","0","5","0","4","7","0","2","0","1","8","0","3","6","0","0","0","3","3","4","0","1","2","5","2","9","0","7","2","0","9","0","2","6","1","0","0","3","5","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"83","37","1","3","3","8","2","3","3","2","5","1","3","4","3","3","3","4","3","4","0","0","3","2","2","2","2","2","3","2","5","4","6","1","3","4","5","3","1","3","2","0","5","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"84","25","1","2","3","6","2","3","1","4","6","2","2","2","4","4","2","4","4","3","1","1","4","1","2","2","2","3","3","1","2","7","6","1","2","6","3","2","3","4","2","1","5","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"85","10","1","3","3","3","0","3","0","6","9","0","0","0","3","6","5","2","2","2","0","0","5","0","2","2","5","0","2","0","0","9","6","0","3","9","0","0","4","5","0","0","4","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"86","20","1","2","3","5","1","4","2","3","6","2","2","2","4","3","1","2","6","1","0","0","3","2","4","1","1","1","6","2","9","0","7","2","2","8","1","3","3","3","1","0","4","2","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"87","27","1","3","3","6","2","5","2","1","7","0","2","2","2","6","1","5","3","2","1","1","3","2","3","2","1","5","3","0","3","6","7","1","2","4","5","1","3","6","1","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"88","41","1","3","3","10","0","5","0","4","7","2","0","0","3","6","0","4","5","2","0","2","0","4","3","2","0","2","5","0","4","5","7","2","0","5","4","2","2","3","3","0","5","4","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"89","3","1","2","4","1","2","7","0","0","6","1","2","2","6","2","0","4","5","3","0","0","5","0","2","1","1","3","4","2","0","9","6","0","3","6","3","4","4","0","2","0","4","6","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"90","13","1","4","2","3","2","4","1","3","7","1","1","1","2","6","3","4","2","3","0","0","4","2","1","3","3","3","2","0","2","7","9","0","0","5","4","2","3","5","0","0","4","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"91","35","1","2","4","8","0","4","0","5","3","0","6","5","2","2","1","2","7","0","0","2","2","3","4","0","1","4","5","1","2","7","5","1","4","7","2","1","4","5","0","0","4","5","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"92","33","1","3","3","8","0","7","0","2","5","1","4","4","1","5","0","2","7","0","0","0","1","2","6","0","0","2","5","2","6","3","6","1","2","8","1","2","6","0","1","0","3","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"93","39","1","2","3","9","0","9","0","0","5","0","4","4","3","3","0","3","6","0","0","2","0","3","5","0","3","0","6","0","0","9","3","2","4","7","2","6","3","0","0","0","2","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"94","32","1","2","4","7","0","4","3","3","4","0","5","4","2","3","0","1","8","0","0","0","1","0","8","0","1","0","2","7","8","1","5","2","3","4","5","6","3","1","1","0","2","2","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"95","33","1","3","3","8","0","4","0","5","9","0","0","0","3","6","1","2","7","1","0","0","3","4","2","1","1","1","6","1","5","4","6","1","2","7","2","2","4","3","1","0","4","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"96","8","1","2","3","2","1","5","0","3","7","1","2","3","3","4","0","5","4","3","0","0","0","5","2","0","4","3","0","2","0","9","6","2","2","6","3","0","5","3","2","0","5","7","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"97","25","1","2","4","6","2","2","1","5","4","1","5","4","4","2","2","5","3","2","0","0","5","2","1","2","2","3","3","1","8","1","4","1","5","6","3","3","3","2","2","1","4","2","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"98","2","1","2","3","1","1","5","1","3","5","1","4","3","3","4","2","2","6","1","1","1","2","4","2","1","1","2","5","1","4","5","6","1","2","7","2","3","5","2","0","0","3","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"99","31","1","3","3","7","0","4","3","3","7","1","2","1","4","4","0","4","5","0","0","0","5","2","3","0","2","2","5","2","9","0","8","0","1","7","2","4","4","2","0","0","3","1","2","0","0","0","0","0","0","0","0","0","3","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0"
"100","31","1","3","1","7","4","0","0","5","4","0","5","0","0","9","0","0","9","0","0","0","0","0","9","0","0","0","9","0","9","0","7","2","0","4","5","3","5","2","0","0","3","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"101","39","1","2","4","9","0","2","4","4","7","0","2","0","7","2","4","1","4","1","0","0","4","1","5","1","4","0","5","0","5","4","7","0","2","6","3","1","4","2","4","0","6","5","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"102","33","1","3","3","8","2","7","0","0","5","2","2","0","3","6","0","2","7","0","0","0","0","3","6","0","2","0","4","3","9","0","2","2","5","9","0","0","3","6","0","0","4","3","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","4","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0"
"103","8","1","3","3","2","0","9","0","0","7","0","2","2","3","5","4","3","3","4","0","0","3","2","2","2","2","3","3","0","0","9","9","0","0","3","6","2","0","4","4","0","7","7","2","0","0","7","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0"
"104","26","1","2","5","6","0","8","1","1","5","0","4","3","5","1","1","3","5","1","0","0","2","1","6","1","1","3","3","2","6","3","4","0","5","9","0","6","3","0","0","0","2","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0"
"105","40","1","3","3","10","0","3","0","6","9","0","0","0","4","5","2","0","7","2","0","5","0","2","0","2","1","5","3","0","2","7","7","2","0","7","2","4","2","4","0","0","3","3","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"106","39","1","2","2","9","1","4","1","4","2","2","5","5","3","1","1","4","4","2","0","0","2","2","4","2","1","2","5","1","7","2","6","0","3","7","2","4","3","2","1","0","3","5","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"107","35","1","3","4","8","0","6","2","3","6","0","3","0","5","4","1","5","4","1","0","0","4","1","4","1","2","3","4","0","5","4","7","0","2","6","3","2","3","4","2","0","5","5","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"108","9","1","3","3","3","0","3","0","6","7","0","2","2","2","6","2","4","3","1","0","0","6","0","2","1","3","4","3","0","6","3","5","1","3","8","1","2","5","3","0","0","3","4","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"109","39","2","5","3","9","0","6","0","3","9","0","0","0","3","6","0","4","5","0","0","0","3","6","0","0","2","3","5","0","3","6","9","0","0","9","0","6","0","3","0","0","3","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"110","24","1","2","3","5","1","6","1","2","4","1","5","5","3","2","3","4","3","4","0","0","3","1","2","3","1","3","3","1","4","5","5","0","4","5","4","5","2","3","1","0","3","2","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"111","3","1","2","3","1","0","6","1","3","5","0","4","3","3","4","1","3","5","1","0","1","6","1","3","1","2","2","3","3","2","7","7","0","2","7","2","0","5","4","0","0","4","6","2","0","0","6","0","0","0","0","0","0","0","4","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0"
"112","41","1","4","3","10","0","5","2","2","5","0","4","3","0","6","0","0","9","0","0","4","0","3","3","0","0","4","4","2","4","5","9","0","0","9","0","2","6","2","0","0","3","4","0","0","3","6","0","0","0","0","6","0","0","0","0","0","0","6","0","0","0","0","4","0","0","1","1","0","0","0","0","2","0","0","0","0","0","0","1","0","0","0","0","1","0"
"113","38","1","3","3","9","0","3","0","6","7","0","2","0","4","5","0","0","9","0","0","0","0","5","4","0","0","0","6","3","5","4","5","3","3","9","0","4","5","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"114","38","1","4","3","9","0","6","0","3","7","0","2","2","2","6","0","3","6","0","0","0","2","8","0","0","1","2","6","0","2","7","9","0","0","9","0","5","0","4","0","0","4","3","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"115","40","1","3","2","10","1","3","0","5","6","1","2","2","3","5","2","4","4","2","0","5","0","2","2","3","0","3","3","0","2","7","5","3","1","3","6","4","0","4","2","0","5","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"116","35","1","3","3","8","0","4","0","5","5","2","3","2","2","6","0","4","5","0","0","0","4","4","1","0","0","2","7","1","1","8","6","2","2","8","1","4","1","0","4","0","5","5","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"117","13","1","3","3","3","1","4","1","5","6","2","1","1","4","5","2","5","3","1","0","0","6","1","2","1","3","4","3","0","1","8","7","2","0","8","1","1","3","6","1","0","5","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"118","6","1","3","3","2","2","4","1","3","6","1","2","2","3","4","3","4","3","3","1","0","4","1","2","3","2","3","2","1","3","6","6","2","2","6","3","2","3","4","2","1","5","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"119","31","1","3","4","7","0","8","0","1","6","1","2","1","3","5","0","3","6","1","0","0","3","2","4","1","2","2","4","3","6","3","5","0","4","7","2","6","3","1","1","0","2","1","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"120","33","1","3","3","8","0","6","1","2","6","0","3","2","3","5","1","2","6","1","0","1","4","2","4","1","2","2","5","2","2","7","7","0","2","7","2","0","4","5","0","0","4","3","0","4","0","6","6","0","4","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","1","0","1","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"121","38","1","4","2","9","0","6","0","3","4","0","5","1","2","6","1","4","5","0","0","2","2","4","2","0","2","3","5","1","4","5","5","2","3","7","2","5","3","2","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"122","24","1","2","5","5","1","5","1","3","4","1","5","5","3","2","1","2","7","1","0","1","3","3","4","1","1","2","4","3","8","1","3","1","5","8","1","5","3","1","0","0","2","2","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"123","3","1","2","3","1","3","2","1","3","5","2","2","2","5","2","2","4","4","2","2","0","2","3","1","3","2","0","4","0","6","3","7","0","2","6","3","5","0","0","4","0","5","6","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"124","37","1","2","2","8","0","4","2","4","3","2","4","4","4","2","0","5","4","0","0","0","7","0","2","0","5","0","4","0","7","2","7","0","2","9","0","4","5","0","0","0","3","4","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"125","33","1","2","4","8","0","2","2","5","7","0","2","0","6","3","0","2","7","0","0","0","3","4","3","0","2","0","7","0","9","0","7","2","0","9","0","6","3","0","0","0","3","3","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"126","33","1","2","4","8","0","5","2","2","9","0","0","0","6","3","7","0","2","3","5","0","0","0","2","6","0","2","2","0","0","9","9","0","0","2","7","0","2","5","2","0","6","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
